District code,District name,Category,Student group,2021-2022 student count - year to date,2021-2022 attendance rate - year to date,2020-2021 student count,2020-2021 attendance rate,2019-2020 student count,2019-2020 attendance rate,Reporting period,Date update
1180011,Ridgefield School District,Race/Ethnicity,White,3589,0.9443,3629,0.9757,3767,0.9545,June 2022,07/22/2022
1180011,Ridgefield School District,High Needs,Students Without High Needs,3517,0.9482,3620,0.9794,3768,0.9577,June 2022,07/22/2022
1180011,Ridgefield School District,High Needs,Students With High Needs,970,0.9318,851,0.9622,893,0.9402,June 2022,07/22/2022
1190011,Rocky Hill School District,,All Students,2483,0.948,2557,0.9615,2615,0.9618,June 2022,07/22/2022
1190011,Rocky Hill School District,Students With Disabilities,Students With Disabilities,321,0.9334,301,0.9417,315,0.9473,June 2022,07/22/2022
1190011,Rocky Hill School District,Free/Reduced Lunch,Free Meal Eligible,427,0.9161,376,0.9213,446,0.944,June 2022,07/22/2022
1190011,Rocky Hill School District,Free/Reduced Lunch,Reduced Price Meal Eligible,84,0.9411,75,0.9498,92,0.9604,June 2022,07/22/2022
1190011,Rocky Hill School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,511,0.9201,451,0.926,538,0.9468,June 2022,07/22/2022
1190011,Rocky Hill School District,English Learners,English Learners,163,0.9414,185,0.9788,214,0.9655,June 2022,07/22/2022
1190011,Rocky Hill School District,Race/Ethnicity,All other races,798,0.9559,846,0.9777,883,0.9666,June 2022,07/22/2022
1190011,Rocky Hill School District,Race/Ethnicity,Black or African American,86,0.9456,87,0.9381,80,0.9596,June 2022,07/22/2022
1190011,Rocky Hill School District,Race/Ethnicity,Hispanic/Latino of any race,297,0.9227,269,0.9187,260,0.9412,June 2022,07/22/2022
1190011,Rocky Hill School District,Race/Ethnicity,White,1302,0.9488,1355,0.9612,1392,0.9626,June 2022,07/22/2022
1190011,Rocky Hill School District,High Needs,Students Without High Needs,1600,0.9573,1743,0.97,1736,0.9669,June 2022,07/22/2022
1190011,Rocky Hill School District,High Needs,Students With High Needs,818,0.9302,771,0.9428,879,0.9514,June 2022,07/22/2022
1210011,Salem School District,,All Students,385,0.9435,372,0.9565,414,0.9552,June 2022,07/22/2022
1210011,Salem School District,Students With Disabilities,Students With Disabilities,53,0.9389,49,0.9435,62,0.9637,June 2022,07/22/2022
1210011,Salem School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,69,0.9155,79,0.9349,86,0.944,June 2022,07/22/2022
1210011,Salem School District,Race/Ethnicity,Hispanic/Latino of any race,31,0.9346,,,32,0.9541,June 2022,07/22/2022
1210011,Salem School District,Race/Ethnicity,White,321,0.9447,306,0.9561,347,0.9555,June 2022,07/22/2022
1210011,Salem School District,High Needs,Students Without High Needs,273,0.9502,254,0.9681,293,0.9568,June 2022,07/22/2022
1210011,Salem School District,High Needs,Students With High Needs,103,0.9269,110,0.9352,121,0.9511,June 2022,07/22/2022
1220011,Salisbury School District,,All Students,282,0.9395,294,0.9661,264,0.9528,June 2022,07/22/2022
1220011,Salisbury School District,Students With Disabilities,Students With Disabilities,27,0.916,33,0.9607,25,0.9305,June 2022,07/22/2022
1220011,Salisbury School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,45,0.9224,52,0.9438,59,0.9319,June 2022,07/22/2022
1220011,Salisbury School District,Race/Ethnicity,Hispanic/Latino of any race,31,0.9368,29,0.9506,,,June 2022,07/22/2022
1220011,Salisbury School District,Race/Ethnicity,White,221,0.9404,232,0.9692,211,0.9519,June 2022,07/22/2022
1220011,Salisbury School District,High Needs,Students Without High Needs,210,0.9435,212,0.9715,187,0.9584,June 2022,07/22/2022
1220011,Salisbury School District,High Needs,Students With High Needs,70,0.9277,76,0.9508,77,0.9389,June 2022,07/22/2022
1230011,Scotland School District,,All Students,86,0.9128,82,0.9534,88,0.9656,June 2022,07/22/2022
1230011,Scotland School District,Students With Disabilities,Students With Disabilities,21,0.9103,,,,,June 2022,07/22/2022
1230011,Scotland School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,32,0.9122,28,0.9444,35,0.9665,June 2022,07/22/2022
1230011,Scotland School District,Race/Ethnicity,White,78,0.9152,,,,,June 2022,07/22/2022
1230011,Scotland School District,High Needs,Students Without High Needs,39,0.9196,40,0.9618,43,0.9657,June 2022,07/22/2022
1230011,Scotland School District,High Needs,Students With High Needs,46,0.9081,40,0.9457,45,0.9656,June 2022,07/22/2022
1240011,Seymour School District,,All Students,2077,0.9296,2075,0.9497,2175,0.9498,June 2022,07/22/2022
1240011,Seymour School District,Students With Disabilities,Students With Disabilities,301,0.9081,287,0.9144,318,0.9314,June 2022,07/22/2022
1240011,Seymour School District,Free/Reduced Lunch,Free Meal Eligible,586,0.9119,636,0.9213,669,0.9329,June 2022,07/22/2022
1240011,Seymour School District,Free/Reduced Lunch,Reduced Price Meal Eligible,176,0.9323,199,0.9512,184,0.946,June 2022,07/22/2022
1240011,Seymour School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,762,0.9167,835,0.9285,853,0.9357,June 2022,07/22/2022
1240011,Seymour School District,English Learners,English Learners,109,0.9238,88,0.9402,85,0.9466,June 2022,07/22/2022
1240011,Seymour School District,Race/Ethnicity,All other races,117,0.9338,122,0.9301,127,0.9466,June 2022,07/22/2022
1240011,Seymour School District,Race/Ethnicity,Black or African American,143,0.9388,116,0.9541,112,0.9571,June 2022,07/22/2022
1240011,Seymour School District,Race/Ethnicity,Hispanic/Latino of any race,434,0.9046,371,0.9296,372,0.942,June 2022,07/22/2022
1240011,Seymour School District,Race/Ethnicity,White,1383,0.9359,1466,0.956,1564,0.9513,June 2022,07/22/2022
1240011,Seymour School District,High Needs,Students Without High Needs,1090,0.9407,1069,0.9676,1151,0.9607,June 2022,07/22/2022
1240011,Seymour School District,High Needs,Students With High Needs,948,0.9173,994,0.9305,1024,0.9374,June 2022,07/22/2022
1250011,Sharon School District,,All Students,99,0.9281,103,0.9606,96,0.9578,June 2022,07/22/2022
1250011,Sharon School District,Students With Disabilities,Students With Disabilities,22,0.9206,23,0.9589,27,0.9541,June 2022,07/22/2022
1250011,Sharon School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,39,0.9285,38,0.9552,39,0.9578,June 2022,07/22/2022
1250011,Sharon School District,Race/Ethnicity,White,85,0.9301,83,0.9609,84,0.9565,June 2022,07/22/2022
1250011,Sharon School District,High Needs,Students Without High Needs,43,0.9372,52,0.9687,47,0.9627,June 2022,07/22/2022
1250011,Sharon School District,High Needs,Students With High Needs,50,0.9181,50,0.9519,49,0.9531,June 2022,07/22/2022
1260011,Shelton School District,,All Students,4404,0.9369,4337,0.9456,4601,0.9535,June 2022,07/22/2022
1260011,Shelton School District,Students With Disabilities,Students With Disabilities,638,0.916,612,0.9256,663,0.9435,June 2022,07/22/2022
1260011,Shelton School District,Free/Reduced Lunch,Free Meal Eligible,1029,0.9175,1046,0.9143,1175,0.9425,June 2022,07/22/2022
1260011,Shelton School District,Free/Reduced Lunch,Reduced Price Meal Eligible,265,0.9343,313,0.9297,240,0.9478,June 2022,07/22/2022
1260011,Shelton School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,1294,0.921,1359,0.9179,1415,0.9434,June 2022,07/22/2022
1260011,Shelton School District,English Learners,English Learners,295,0.9427,261,0.9347,260,0.9578,June 2022,07/22/2022
1260011,Shelton School District,Race/Ethnicity,All other races,425,0.9485,403,0.9594,411,0.9631,June 2022,07/22/2022
1260011,Shelton School District,Race/Ethnicity,Black or African American,332,0.9454,307,0.9389,323,0.9565,June 2022,07/22/2022
1260011,Shelton School District,Race/Ethnicity,Hispanic/Latino of any race,973,0.9252,822,0.926,790,0.9489,June 2022,07/22/2022
1260011,Shelton School District,Race/Ethnicity,White,2674,0.9382,2805,0.95,3077,0.9531,June 2022,07/22/2022
1260011,Shelton School District,High Needs,Students Without High Needs,2564,0.9467,2487,0.9609,2741,0.9586,June 2022,07/22/2022
1260011,Shelton School District,High Needs,Students With High Needs,1772,0.923,1790,0.9247,1860,0.9459,June 2022,07/22/2022
1270011,Sherman School District,,All Students,247,0.94,250,0.9592,251,0.9544,June 2022,07/22/2022
1270011,Sherman School District,Students With Disabilities,Students With Disabilities,35,0.9275,39,0.9411,44,0.9498,June 2022,07/22/2022
1270011,Sherman School District,Race/Ethnicity,Hispanic/Latino of any race,21,0.9538,,,,,June 2022,07/22/2022
1270011,Sherman School District,Race/Ethnicity,White,207,0.9388,213,0.9574,219,0.9529,June 2022,07/22/2022
1270011,Sherman School District,High Needs,Students Without High Needs,200,0.9423,196,0.963,197,0.9551,June 2022,07/22/2022
1270011,Sherman School District,High Needs,Students With High Needs,42,0.9274,47,0.9426,54,0.9518,June 2022,07/22/2022
1280011,Simsbury School District,,All Students,4068,0.9414,4004,0.9738,4035,0.9571,June 2022,07/22/2022
1280011,Simsbury School District,Students With Disabilities,Students With Disabilities,616,0.917,567,0.9556,591,0.9477,June 2022,07/22/2022
1280011,Simsbury School District,Free/Reduced Lunch,Free Meal Eligible,452,0.9126,483,0.9464,423,0.9446,June 2022,07/22/2022
1280011,Simsbury School District,Free/Reduced Lunch,Reduced Price Meal Eligible,81,0.9335,142,0.9675,160,0.9569,June 2022,07/22/2022
1280011,Simsbury School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,533,0.9158,625,0.9512,583,0.948,June 2022,07/22/2022
1280011,Simsbury School District,English Learners,English Learners,70,0.9289,62,0.9498,80,0.9544,June 2022,07/22/2022
1280011,Simsbury School District,Race/Ethnicity,All other races,473,0.9503,460,0.9809,464,0.9602,June 2022,07/22/2022
1280011,Simsbury School District,Race/Ethnicity,Black or African American,240,0.9228,230,0.9468,231,0.9562,June 2022,07/22/2022
1280011,Simsbury School District,Race/Ethnicity,Hispanic/Latino of any race,454,0.9303,438,0.9623,381,0.9508,June 2022,07/22/2022
1280011,Simsbury School District,Race/Ethnicity,White,2901,0.9433,2876,0.9766,2959,0.9575,June 2022,07/22/2022
1280011,Simsbury School District,High Needs,Students Without High Needs,2978,0.9489,2881,0.9803,2964,0.9599,June 2022,07/22/2022
1280011,Simsbury School District,High Needs,Students With High Needs,1040,0.9207,1071,0.9567,1071,0.9494,June 2022,07/22/2022
1290011,Somers School District,,All Students,1319,0.9478,1295,0.9554,1318,0.955,June 2022,07/22/2022
1290011,Somers School District,Students With Disabilities,Students With Disabilities,202,0.9311,199,0.936,201,0.942,June 2022,07/22/2022
1290011,Somers School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,68,0.9322,68,0.9253,153,0.9358,June 2022,07/22/2022
1290011,Somers School District,Race/Ethnicity,All other races,42,0.9454,42,0.9536,40,0.9496,June 2022,07/22/2022
1290011,Somers School District,Race/Ethnicity,Black or African American,30,0.9275,38,0.9215,40,0.9475,June 2022,07/22/2022
1290011,Somers School District,Race/Ethnicity,Hispanic/Latino of any race,66,0.9334,60,0.9334,65,0.9508,June 2022,07/22/2022
1290011,Somers School District,Race/Ethnicity,White,1181,0.9493,1155,0.9577,1173,0.9557,June 2022,07/22/2022
1290011,Somers School District,High Needs,Students Without High Needs,1057,0.9519,1034,0.9598,1017,0.959,June 2022,07/22/2022
1290011,Somers School District,High Needs,Students With High Needs,250,0.9327,241,0.9374,301,0.9416,June 2022,07/22/2022
1310011,Southington School District,,All Students,6171,0.9409,6113,0.9515,6235,0.9527,June 2022,07/22/2022
1310011,Southington School District,Students With Disabilities,Students With Disabilities,920,0.9131,874,0.9199,920,0.9301,June 2022,07/22/2022
1310011,Southington School District,Free/Reduced Lunch,Free Meal Eligible,1116,0.9099,1130,0.9156,1167,0.9299,June 2022,07/22/2022
1310011,Southington School District,Free/Reduced Lunch,Reduced Price Meal Eligible,297,0.9335,321,0.9459,270,0.9463,June 2022,07/22/2022
1310011,Southington School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,1413,0.9149,1451,0.9224,1437,0.933,June 2022,07/22/2022
1310011,Southington School District,English Learners,English Learners,146,0.9289,142,0.9354,135,0.9497,June 2022,07/22/2022
1310011,Southington School District,Race/Ethnicity,All other races,563,0.9441,515,0.9533,514,0.9538,June 2022,07/22/2022
1310011,Southington School District,Race/Ethnicity,Black or African American,147,0.9303,157,0.9424,150,0.9622,June 2022,07/22/2022
1310011,Southington School District,Race/Ethnicity,Hispanic/Latino of any race,694,0.9197,654,0.9197,620,0.9396,June 2022,07/22/2022
1310011,Southington School District,Race/Ethnicity,White,4767,0.9439,4787,0.9559,4951,0.9539,June 2022,07/22/2022
1310011,Southington School District,High Needs,Students Without High Needs,4117,0.9523,4051,0.9636,4186,0.9607,June 2022,07/22/2022
1310011,Southington School District,High Needs,Students With High Needs,2017,0.918,2021,0.9273,2049,0.936,June 2022,07/22/2022
1320011,South Windsor School District,,All Students,4714,0.9476,4569,0.9762,4510,0.9598,June 2022,07/22/2022
1320011,South Windsor School District,Students With Disabilities,Students With Disabilities,579,0.9226,589,0.9464,582,0.946,June 2022,07/22/2022
1320011,South Windsor School District,Free/Reduced Lunch,Free Meal Eligible,583,0.9206,619,0.9448,642,0.9405,June 2022,07/22/2022
1320011,South Windsor School District,Free/Reduced Lunch,Reduced Price Meal Eligible,197,0.9458,193,0.9661,151,0.9577,June 2022,07/22/2022
1320011,South Windsor School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,780,0.927,812,0.9499,793,0.9438,June 2022,07/22/2022
1320011,South Windsor School District,English Learners,English Learners,350,0.9388,322,0.9751,324,0.9526,June 2022,07/22/2022
1320011,South Windsor School District,Race/Ethnicity,All other races,1635,0.9524,1482,0.9839,1387,0.9632,June 2022,07/22/2022
1320011,South Windsor School District,Race/Ethnicity,Black or African American,276,0.931,276,0.9532,278,0.9497,June 2022,07/22/2022
1320011,South Windsor School District,Race/Ethnicity,Hispanic/Latino of any race,462,0.9347,436,0.9633,410,0.9523,June 2022,07/22/2022
1320011,South Windsor School District,Race/Ethnicity,White,2341,0.9486,2375,0.9764,2435,0.9602,June 2022,07/22/2022
1320011,South Windsor School District,High Needs,Students Without High Needs,3236,0.9548,3112,0.9843,3125,0.9645,June 2022,07/22/2022
1320011,South Windsor School District,High Needs,Students With High Needs,1409,0.9312,1422,0.9581,1385,0.9489,June 2022,07/22/2022
1330011,Sprague School District,,All Students,248,0.9111,246,0.9169,257,0.9446,June 2022,07/22/2022
1330011,Sprague School District,Students With Disabilities,Students With Disabilities,37,0.901,41,0.8989,49,0.9193,June 2022,07/22/2022
1330011,Sprague School District,Free/Reduced Lunch,Free Meal Eligible,131,0.9062,129,0.8879,129,0.9369,June 2022,07/22/2022
1330011,Sprague School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,143,0.9068,163,0.8988,163,0.9412,June 2022,07/22/2022
1330011,Sprague School District,Race/Ethnicity,All other races,41,0.9239,38,0.925,,,June 2022,07/22/2022
1330011,Sprague School District,Race/Ethnicity,White,164,0.9085,160,0.9267,177,0.942,June 2022,07/22/2022
1330011,Sprague School District,High Needs,Students Without High Needs,76,0.9215,62,0.9608,74,0.9623,June 2022,07/22/2022
1330011,Sprague School District,High Needs,Students With High Needs,158,0.9068,175,0.9016,183,0.9371,June 2022,07/22/2022
1340011,Stafford School District,,All Students,1312,0.9244,1359,0.9506,1371,0.9482,June 2022,07/22/2022
1340011,Stafford School District,Students With Disabilities,Students With Disabilities,213,0.8974,207,0.9191,218,0.9388,June 2022,07/22/2022
1340011,Stafford School District,Free/Reduced Lunch,Free Meal Eligible,329,0.9056,418,0.9231,466,0.9348,June 2022,07/22/2022
1340011,Stafford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,67,0.8978,138,0.946,121,0.9527,June 2022,07/22/2022
1340011,Stafford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,396,0.9043,556,0.9288,587,0.9385,June 2022,07/22/2022
1340011,Stafford School District,Race/Ethnicity,Hispanic/Latino of any race,129,0.9173,108,0.9387,109,0.9376,June 2022,07/22/2022
1340011,Stafford School District,Race/Ethnicity,White,1106,0.9255,1176,0.9513,1183,0.9495,June 2022,07/22/2022
1340011,Stafford School District,High Needs,Students Without High Needs,762,0.9366,688,0.9686,692,0.9559,June 2022,07/22/2022
1340011,Stafford School District,High Needs,Students With High Needs,527,0.9075,646,0.9315,679,0.9401,June 2022,07/22/2022
1350011,Stamford School District,,All Students,15986,0.9104,15821,0.9386,16311,0.9469,June 2022,07/22/2022
1350011,Stamford School District,Homelessness,Students Experiencing Homelessness,57,0.8306,27,0.839,75,0.8648,June 2022,07/22/2022
1350011,Stamford School District,Students With Disabilities,Students With Disabilities,2257,0.8848,2144,0.9096,2344,0.9293,June 2022,07/22/2022
1350011,Stamford School District,Free/Reduced Lunch,Free Meal Eligible,7070,0.8972,7484,0.9205,8008,0.9401,June 2022,07/22/2022
1350011,Stamford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,1385,0.922,1535,0.941,1620,0.9503,June 2022,07/22/2022
1350011,Stamford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,8455,0.9013,9019,0.924,9628,0.9418,June 2022,07/22/2022
1350011,Stamford School District,English Learners,English Learners,2046,0.8806,1997,0.8917,2444,0.934,June 2022,07/22/2022
1350011,Stamford School District,Race/Ethnicity,All other races,1611,0.9216,1676,0.9569,1736,0.9457,June 2022,07/22/2022
1350011,Stamford School District,Race/Ethnicity,Black or African American,2212,0.892,2253,0.9215,2364,0.9413,June 2022,07/22/2022
1350011,Stamford School District,Race/Ethnicity,Hispanic/Latino of any race,7786,0.9027,7276,0.9249,7316,0.9443,June 2022,07/22/2022
1350011,Stamford School District,Race/Ethnicity,White,4377,0.9289,4616,0.9615,4895,0.9538,June 2022,07/22/2022
1350011,Stamford School District,High Needs,Students Without High Needs,5490,0.9344,5521,0.9696,5599,0.9584,June 2022,07/22/2022
1350011,Stamford School District,High Needs,Students With High Needs,9864,0.8986,9964,0.9225,10712,0.9409,June 2022,07/22/2022
1360011,Sterling School District,,All Students,314,0.8974,295,0.9066,325,0.9372,June 2022,07/22/2022
1360011,Sterling School District,Students With Disabilities,Students With Disabilities,51,0.8815,48,0.8954,55,0.9146,June 2022,07/22/2022
1360011,Sterling School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,106,0.8849,100,0.8735,133,0.928,June 2022,07/22/2022
1360011,Sterling School District,Race/Ethnicity,Hispanic/Latino of any race,29,0.8697,24,0.9251,,,June 2022,07/22/2022
1360011,Sterling School District,Race/Ethnicity,White,253,0.9003,243,0.9131,269,0.9383,June 2022,07/22/2022
1360011,Sterling School District,High Needs,Students Without High Needs,173,0.9073,158,0.9227,165,0.9449,June 2022,07/22/2022
1360011,Sterling School District,High Needs,Students With High Needs,132,0.8855,125,0.8856,160,0.9294,June 2022,07/22/2022
1370011,Stonington School District,,All Students,1805,0.9313,1851,0.924,1931,0.9499,June 2022,07/22/2022
1370011,Stonington School District,Students With Disabilities,Students With Disabilities,246,0.9033,265,0.8901,291,0.9399,June 2022,07/22/2022
1370011,Stonington School District,Free/Reduced Lunch,Free Meal Eligible,340,0.9052,392,0.8909,447,0.9398,June 2022,07/22/2022
1370011,Stonington School District,Free/Reduced Lunch,Reduced Price Meal Eligible,70,0.9234,102,0.9106,85,0.9477,June 2022,07/22/2022
1370011,Stonington School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,410,0.9084,494,0.895,532,0.9411,June 2022,07/22/2022
1370011,Stonington School District,Race/Ethnicity,All other races,148,0.93,151,0.9189,135,0.9568,June 2022,07/22/2022
1370011,Stonington School District,Race/Ethnicity,White,1521,0.9329,1558,0.9289,1650,0.9497,June 2022,07/22/2022
1370011,Stonington School District,High Needs,Students Without High Needs,1206,0.9414,1176,0.9374,1219,0.9544,June 2022,07/22/2022
1370011,Stonington School District,High Needs,Students With High Needs,574,0.9109,654,0.9006,712,0.9422,June 2022,07/22/2022
1380011,Stratford School District,,All Students,6724,0.9173,6742,0.9201,6694,0.9429,June 2022,07/22/2022
1380011,Stratford School District,Homelessness,Students Experiencing Homelessness,24,0.9006,,,31,0.9013,June 2022,07/22/2022
1380011,Stratford School District,Students With Disabilities,Students With Disabilities,1040,0.8936,1053,0.8836,1000,0.9244,June 2022,07/22/2022
1380011,Stratford School District,Free/Reduced Lunch,Free Meal Eligible,2765,0.905,2520,0.8891,2792,0.9315,June 2022,07/22/2022
1380011,Stratford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,533,0.9246,556,0.9272,629,0.9468,June 2022,07/22/2022
1380011,Stratford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,3298,0.9082,3076,0.896,3421,0.9343,June 2022,07/22/2022
1380011,Stratford School District,English Learners,English Learners,487,0.9244,418,0.9036,473,0.9441,June 2022,07/22/2022
1380011,Stratford School District,Race/Ethnicity,All other races,450,0.9297,464,0.9268,442,0.9477,June 2022,07/22/2022
1380011,Stratford School District,Race/Ethnicity,Black or African American,1707,0.9197,1656,0.9048,1558,0.9485,June 2022,07/22/2022
1380011,Stratford School District,Race/Ethnicity,Hispanic/Latino of any race,2587,0.9121,2484,0.9107,2440,0.9375,June 2022,07/22/2022
1380011,Stratford School District,Race/Ethnicity,White,1980,0.9193,2138,0.9409,2254,0.9439,June 2022,07/22/2022
1380011,Stratford School District,High Needs,Students Without High Needs,2714,0.9302,2931,0.9472,2768,0.9532,June 2022,07/22/2022
1380011,Stratford School District,High Needs,Students With High Needs,3850,0.909,3666,0.8987,3926,0.9355,June 2022,07/22/2022
1390011,Suffield School District,,All Students,2016,0.9356,2058,0.9553,2068,0.9491,June 2022,07/22/2022
1390011,Suffield School District,Students With Disabilities,Students With Disabilities,279,0.9167,280,0.9209,281,0.9152,June 2022,07/22/2022
1390011,Suffield School District,Free/Reduced Lunch,Free Meal Eligible,225,0.8993,271,0.9069,303,0.9253,June 2022,07/22/2022
1390011,Suffield School District,Free/Reduced Lunch,Reduced Price Meal Eligible,77,0.9311,73,0.9296,54,0.931,June 2022,07/22/2022
1390011,Suffield School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,302,0.9074,344,0.9118,357,0.9262,June 2022,07/22/2022
1390011,Suffield School District,English Learners,English Learners,41,0.9449,46,0.9296,44,0.937,June 2022,07/22/2022
1390011,Suffield School District,Race/Ethnicity,All other races,105,0.945,106,0.9648,103,0.9619,June 2022,07/22/2022
1390011,Suffield School District,Race/Ethnicity,Black or African American,79,0.9097,88,0.9323,74,0.9471,June 2022,07/22/2022
1390011,Suffield School District,Race/Ethnicity,Hispanic/Latino of any race,157,0.9173,151,0.919,147,0.9305,June 2022,07/22/2022
1390011,Suffield School District,Race/Ethnicity,White,1675,0.938,1713,0.9591,1744,0.9499,June 2022,07/22/2022
1390011,Suffield School District,High Needs,Students Without High Needs,1449,0.943,1469,0.9663,1494,0.9579,June 2022,07/22/2022
1390011,Suffield School District,High Needs,Students With High Needs,532,0.9172,562,0.9258,574,0.9259,June 2022,07/22/2022
1400011,Thomaston School District,,All Students,795,0.9423,801,0.9278,822,0.9565,June 2022,07/22/2022
1400011,Thomaston School District,Students With Disabilities,Students With Disabilities,113,0.926,119,0.9106,127,0.9398,June 2022,07/22/2022
1400011,Thomaston School District,Free/Reduced Lunch,Free Meal Eligible,219,0.9215,207,0.8884,226,0.9396,June 2022,07/22/2022
1400011,Thomaston School District,Free/Reduced Lunch,Reduced Price Meal Eligible,53,0.9242,75,0.9152,53,0.9498,June 2022,07/22/2022
1400011,Thomaston School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,272,0.922,282,0.8956,279,0.9415,June 2022,07/22/2022
1400011,Thomaston School District,Race/Ethnicity,Hispanic/Latino of any race,81,0.9159,60,0.8736,56,0.9354,June 2022,07/22/2022
1400011,Thomaston School District,Race/Ethnicity,White,662,0.9454,700,0.9321,730,0.9571,June 2022,07/22/2022
1400011,Thomaston School District,High Needs,Students Without High Needs,449,0.9543,451,0.9468,476,0.9654,June 2022,07/22/2022
1400011,Thomaston School District,High Needs,Students With High Needs,341,0.9271,345,0.9031,346,0.9439,June 2022,07/22/2022
1410011,Thompson School District,,All Students,892,0.8924,926,0.9039,944,0.9296,June 2022,07/22/2022
1410011,Thompson School District,Students With Disabilities,Students With Disabilities,177,0.8579,170,0.859,165,0.92,June 2022,07/22/2022
1410011,Thompson School District,Free/Reduced Lunch,Free Meal Eligible,296,0.8617,344,0.8595,373,0.9159,June 2022,07/22/2022
1410011,Thompson School District,Free/Reduced Lunch,Reduced Price Meal Eligible,66,0.8922,82,0.8951,84,0.9335,June 2022,07/22/2022
1410011,Thompson School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,362,0.8671,426,0.8664,457,0.9191,June 2022,07/22/2022
1410011,Thompson School District,Race/Ethnicity,Hispanic/Latino of any race,69,0.8757,73,0.8455,56,0.9159,June 2022,07/22/2022
1410011,Thompson School District,Race/Ethnicity,White,783,0.8934,806,0.911,848,0.9302,June 2022,07/22/2022
1410011,Thompson School District,High Needs,Students Without High Needs,422,0.916,418,0.9416,429,0.9397,June 2022,07/22/2022
1410011,Thompson School District,High Needs,Students With High Needs,448,0.8713,486,0.871,515,0.921,June 2022,07/22/2022
1420011,Tolland School District,,All Students,2200,0.9351,2256,0.9734,2319,0.9629,June 2022,07/22/2022
1420011,Tolland School District,Students With Disabilities,Students With Disabilities,307,0.9164,301,0.9523,312,0.9492,June 2022,07/22/2022
1420011,Tolland School District,Free/Reduced Lunch,Free Meal Eligible,245,0.9074,202,0.9444,221,0.9486,June 2022,07/22/2022
1420011,Tolland School District,Free/Reduced Lunch,Reduced Price Meal Eligible,82,0.9254,112,0.9498,97,0.9453,June 2022,07/22/2022
1420011,Tolland School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,327,0.9119,314,0.9464,318,0.9476,June 2022,07/22/2022
1420011,Tolland School District,English Learners,English Learners,24,0.9446,,,,,June 2022,07/22/2022
1420011,Tolland School District,Race/Ethnicity,All other races,133,0.94,135,0.9748,126,0.964,June 2022,07/22/2022
1420011,Tolland School District,Race/Ethnicity,Black or African American,65,0.9335,61,0.9575,61,0.9666,June 2022,07/22/2022
1420011,Tolland School District,Race/Ethnicity,Hispanic/Latino of any race,199,0.9228,167,0.9648,152,0.9619,June 2022,07/22/2022
1420011,Tolland School District,Race/Ethnicity,White,1803,0.9361,1893,0.9745,1980,0.9627,June 2022,07/22/2022
1420011,Tolland School District,High Needs,Students Without High Needs,1616,0.9416,1676,0.9806,1753,0.9668,June 2022,07/22/2022
1420011,Tolland School District,High Needs,Students With High Needs,571,0.9175,555,0.9522,566,0.9504,June 2022,07/22/2022
1430011,Torrington School District,,All Students,3813,0.9188,3690,0.9016,3810,0.9457,June 2022,07/22/2022
1430011,Torrington School District,Students With Disabilities,Students With Disabilities,641,0.8968,654,0.8669,707,0.9274,June 2022,07/22/2022
1430011,Torrington School District,Free/Reduced Lunch,Free Meal Eligible,1864,0.9073,1985,0.8782,2230,0.938,June 2022,07/22/2022
1430011,Torrington School District,Free/Reduced Lunch,Reduced Price Meal Eligible,465,0.922,461,0.9146,346,0.9592,June 2022,07/22/2022
1430011,Torrington School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,2329,0.9103,2446,0.8852,2576,0.9409,June 2022,07/22/2022
1430011,Torrington School District,English Learners,English Learners,434,0.942,373,0.9132,405,0.9575,June 2022,07/22/2022
1430011,Torrington School District,Race/Ethnicity,All other races,278,0.9246,291,0.8945,296,0.9509,June 2022,07/22/2022
1430011,Torrington School District,Race/Ethnicity,Black or African American,220,0.9045,185,0.8737,169,0.94,June 2022,07/22/2022
1430011,Torrington School District,Race/Ethnicity,Hispanic/Latino of any race,1415,0.9213,1260,0.8921,1168,0.9498,June 2022,07/22/2022
